Freq.,V(vout)/V(vin)
1.09900583943246e+03,-7.19641913847394e+00,-4.41049143030880e+00
1.10153930954135e+03,-7.20628815384934e+00,-4.40826857958170e+00
1.10407861990201e+03,-7.21614743128105e+00,-4.40602473775416e+00
1.10662378397760e+03,-7.22599688082172e+00,-4.40375995886517e+00
1.10917481526234e+03,-7.23583641291079e+00,-4.40147429741518e+00
1.11173172728153e+03,-7.24566593837781e+00,-4.39916780836302e+00
1.11429453359167e+03,-7.25548536844521e+00,-4.39684054712252e+00
1.11686324778050e+03,-7.26529461473115e+00,-4.39449256955926e+00
1.11943788346709e+03,-7.27509358925221e+00,-4.39212393198718e+00
1.12201845430190e+03,-7.28488220442655e+00,-4.38973469116537e+00
1.12460497396686e+03,-7.29466037307637e+00,-4.38732490429456e+00
1.12719745617545e+03,-7.30442800843085e+00,-4.38489462901384e+00
1.12979591467273e+03,-7.31418502412861e+00,-4.38244392339730e+00
1.13240036323549e+03,-7.32393133422064e+00,-4.37997284595047e+00
1.13501081567225e+03,-7.33366685317287e+00,-4.37748145560703e+00
1.13762728582337e+03,-7.34339149586870e+00,-4.37496981172524e+00
1.14024978756110e+03,-7.35310517761161e+00,-4.37243797408466e+00
1.14287833478971e+03,-7.36280781412775e+00,-4.36988600288243e+00
1.14551294144547e+03,-7.37249932156839e+00,-4.36731395872988e+00
1.14815362149682e+03,-7.38217961651249e+00,-4.36472190264907e+00
1.15080038894437e+03,-7.39184861596904e+00,-4.36210989606912e+00
1.15345325782103e+03,-7.40150623737939e+00,-4.35947800082281e+00
1.15611224219203e+03,-7.41115239861990e+00,-4.35682627914286e+00
1.15877735615506e+03,-7.42078701800396e+00,-4.35415479365852e+00
1.16144861384028e+03,-7.43041001428467e+00,-4.35146360739169e+00
1.16412602941042e+03,-7.44002130665666e+00,-4.34875278375375e+00
1.16680961706089e+03,-7.44962081475862e+00,-4.34602238654151e+00
1.16949939101980e+03,-7.45920845867562e+00,-4.34327247993384e+00
1.17219536554806e+03,-7.46878415894075e+00,-4.34050312848780e+00
1.17489755493946e+03,-7.47834783653797e+00,-4.33771439713528e+00
1.17760597352074e+03,-7.48789941290365e+00,-4.33490635117904e+00
1.18032063565166e+03,-7.49743880992882e+00,-4.33207905628912e+00
1.18304155572510e+03,-7.50696594996138e+00,-4.32923257849917e+00
1.18576874816709e+03,-7.51648075580766e+00,-4.32636698420274e+00
1.18850222743695e+03,-7.52598315073490e+00,-4.32348234014956e+00
1.19124200802731e+03,-7.53547305847281e+00,-4.32057871344171e+00
1.19398810446420e+03,-7.54495040321557e+00,-4.31765617152995e+00
1.19674053130717e+03,-7.55441510962376e+00,-4.31471478221012e+00
1.19949930314931e+03,-7.56386710282602e+00,-4.31175461361896e+00
1.20226443461734e+03,-7.57330630842106e+00,-4.30877573423091e+00
1.20503594037173e+03,-7.58273265247921e+00,-4.30577821285365e+00
1.20781383510671e+03,-7.59214606154416e+00,-4.30276211862516e+00
1.21059813355041e+03,-7.60154646263488e+00,-4.29972752100906e+00
1.21338885046491e+03,-7.61093378324682e+00,-4.29667448979133e+00
1.21618600064630e+03,-7.62030795135408e+00,-4.29360309507638e+00
1.21898959892479e+03,-7.62966889541046e+00,-4.29051340728316e+00
1.22179966016480e+03,-7.63901654435136e+00,-4.28740549714143e+00
1.22461619926498e+03,-7.64835082759515e+00,-4.28427943568791e+00
1.22743923115833e+03,-7.65767167504460e+00,-4.28113529426232e+00
1.23026877081231e+03,-7.66697901708846e+00,-4.27797314450371e+00
1.23310483322884e+03,-7.67627278460275e+00,-4.27479305834655e+00
1.23594743344444e+03,-7.68555290895209e+00,-4.27159510801680e+00
1.23879658653030e+03,-7.69481932199115e+00,-4.26837936602817e+00
1.24165230759234e+03,-7.70407195606592e+00,-4.26514590517808e+00
1.24451461177131e+03,-7.71331074401499e+00,-4.26189479854418e+00
1.24738351424287e+03,-7.72253561917067e+00,-4.25862611947981e+00
1.25025903021765e+03,-7.73174651536017e+00,-4.25533994161097e+00
1.25314117494134e+03,-7.74094336690713e+00,-4.25203633883172e+00
1.25602996369480e+03,-7.75012610863204e+00,-4.24871538530067e+00
1.25892541179409e+03,-7.75929467585414e+00,-4.24537715543696e+00
1.26182753459060e+03,-7.76844900439188e+00,-4.24202172391668e+00
1.26473634747108e+03,-7.77758903056419e+00,-4.23864916566839e+00
1.26765186585777e+03,-7.78671469119135e+00,-4.23525955586976e+00
1.27057410520847e+03,-7.79582592359615e+00,-4.23185296994367e+00
1.27350308101659e+03,-7.80492266560458e+00,-4.22842948355399e+00
1.27643880881127e+03,-7.81400485554682e+00,-4.22498917260179e+00
1.27938130415745e+03,-7.82307243225809e+00,-4.22153211322173e+00
1.28233058265594e+03,-7.83212533507943e+00,-4.21805838177793e+00
1.28528665994354e+03,-7.84116350385848e+00,-4.21456805486008e+00
1.28824955169306e+03,-7.85018687895035e+00,-4.21106120927973e+00
1.29121927361346e+03,-7.85919540121807e+00,-4.20753792206617e+00
1.29419584144991e+03,-7.86818901203354e+00,-4.20399827046281e+00
1.29717927098388e+03,-7.87716765327811e+00,-4.20044233192304e+00
1.30016957803321e+03,-7.88613126734305e+00,-4.19687018410660e+00
1.30316677845222e+03,-7.89507979713031e+00,-4.19328190487560e+00
1.30617088813176e+03,-7.90401318605289e+00,-4.18967757229059e+00
1.30918192299933e+03,-7.91293137803552e+00,-4.18605726460677e+00
1.31219989901912e+03,-7.92183431751512e+00,-4.18242106027006e+00
1.31522483219216e+03,-7.93072194944112e+00,-4.17876903791360e+00
1.31825673855633e+03,-7.93959421927593e+00,-4.17510127635309e+00
1.32129563418649e+03,-7.94845107299552e+00,-4.17141785458385e+00
1.32434153519458e+03,-7.95729245708930e+00,-4.16771885177654e+00
1.32739445772966e+03,-7.96611831856106e+00,-4.16400434727317e+00
1.33045441797801e+03,-7.97492860492869e+00,-4.16027442058366e+00
1.33352143216324e+03,-7.98372326422469e+00,-4.15652915138164e+00
1.33659551654636e+03,-7.99250224499650e+00,-4.15276861950102e+00
1.33967668742585e+03,-8.00126549630636e+00,-4.14899290493179e+00
1.34276496113778e+03,-8.01001296773195e+00,-4.14520208781640e+00
1.34586035405587e+03,-8.01874460936590e+00,-4.14139624844600e+00
1.34896288259157e+03,-8.02746037181647e+00,-4.13757546725671e+00
1.35207256319419e+03,-8.03616020620716e+00,-4.13373982482547e+00
1.35518941235095e+03,-8.04484406417706e+00,-4.12988940186677e+00
1.35831344658707e+03,-8.05351189788067e+00,-4.12602427922844e+00
1.36144468246587e+03,-8.06216365998799e+00,-4.12214453788832e+00
1.36458313658884e+03,-8.07079930368424e+00,-4.11825025895000e+00
1.36772882559576e+03,-8.07941878267009e+00,-4.11434152363947e+00
1.37088176616477e+03,-8.08802205116131e+00,-4.11041841330139e+00
1.37404197501243e+03,-8.09660906388857e+00,-4.10648100939506e+00
1.37720946889386e+03,-8.10517977609753e+00,-4.10252939349102e+00
1.38038426460280e+03,-8.11373414354824e+00,-4.09856364726717e+00
1.38356637897170e+03,-8.12227212251544e+00,-4.09458385250523e+00
1.38675582887180e+03,-8.13079366978764e+00,-4.09059009108680e+00
1.38995263121327e+03,-8.13929874266734e+00,-4.08658244498995e+00
1.39315680294522e+03,-8.14778729897042e+00,-4.08256099628547e+00
1.39636836105585e+03,-8.15625929702592e+00,-4.07852582713316e+00
1.39958732257253e+03,-8.16471469567555e+00,-4.07447701977839e+00
1.40281370456187e+03,-8.17315345427332e+00,-4.07041465654818e+00
1.40604752412983e+03,-8.18157553268512e+00,-4.06633881984772e+00
1.40928879842179e+03,-8.18998089128825e+00,-4.06224959215693e+00
1.41253754462267e+03,-8.19836949097087e+00,-4.05814705602673e+00
1.41579377995699e+03,-8.20674129313136e+00,-4.05403129407534e+00
1.41905752168900e+03,-8.21509625967821e+00,-4.04990238898490e+00
1.42232878712273e+03,-8.22343435302886e+00,-4.04576042349787e+00
1.42560759360210e+03,-8.23175553610941e+00,-4.04160548041360e+00
1.42889395851101e+03,-8.24005977235393e+00,-4.03743764258454e+00
1.43218789927345e+03,-8.24834702570391e+00,-4.03325699291298e+00
1.43548943335357e+03,-8.25661726060724e+00,-4.02906361434754e+00
1.43879857825576e+03,-8.26487044201791e+00,-4.02485758987948e+00
1.44211535152478e+03,-8.27310653539488e+00,-4.02063900253937e+00
1.44543977074584e+03,-8.28132550670171e+00,-4.01640793539370e+00
1.44877185354467e+03,-8.28952732240524e+00,-4.01216447154154e+00
1.45211161758765e+03,-8.29771194947528e+00,-4.00790869411075e+00
1.45545908058187e+03,-8.30587935538368e+00,-4.00364068625484e+00
1.45881426027526e+03,-8.31402950810301e+00,-3.99936053114968e+00
1.46217717445663e+03,-8.32216237610626e+00,-3.99506831198979e+00
1.46554784095582e+03,-8.33027792836550e+00,-3.99076411198528e+00
1.46892627764377e+03,-8.33837613435115e+00,-3.98644801435837e+00
1.47231250243263e+03,-8.34645696403105e+00,-3.98212010234004e+00
1.47570653327580e+03,-8.35452038786906e+00,-3.97778045916699e+00
1.47910838816811e+03,-8.36256637682469e+00,-3.97342916807787e+00
1.48251808514586e+03,-8.37059490235146e+00,-3.96906631231046e+00
1.48593564228691e+03,-8.37860593639629e+00,-3.96469197509808e+00
1.48936107771082e+03,-8.38659945139801e+00,-3.96030623966655e+00
1.49279440957890e+03,-8.39457542028673e+00,-3.95590918923089e+00
1.49623565609434e+03,-8.40253381648215e+00,-3.95150090699223e+00
1.49968483550228e+03,-8.41047461389287e+00,-3.94708147613423e+00
1.50314196608993e+03,-8.41839778691492e+00,-3.94265097982051e+00
1.50660706618665e+03,-8.42630331043083e+00,-3.93820950119099e+00
1.51008015416405e+03,-8.43419115980797e+00,-3.93375712335901e+00
1.51356124843611e+03,-8.44206131089796e+00,-3.92929392940804e+00
1.51705036745924e+03,-8.44991374003475e+00,-3.92482000238880e+00
1.52054752973240e+03,-8.45774842403380e+00,-3.92033542531597e+00
1.52405275379719e+03,-8.46556534019045e+00,-3.91584028116538e+00
1.52756605823797e+03,-8.47336446627884e+00,-3.91133465287043e+00
1.53108746168193e+03,-8.48114578055051e+00,-3.90681862331986e+00
1.53461698279920e+03,-8.48890926173280e+00,-3.90229227535410e+00
1.53815464030294e+03,-8.49665488902789e+00,-3.89775569176248e+00
1.54170045294946e+03,-8.50438264211104e+00,-3.89320895528031e+00
1.54525443953831e+03,-8.51209250112931e+00,-3.88865214858597e+00
1.54881661891238e+03,-8.51978444670008e+00,-3.88408535429775e+00
1.55238700995798e+03,-8.52745845990963e+00,-3.87950865497128e+00
1.55596563160497e+03,-8.53511452231161e+00,-3.87492213309628e+00
1.55955250282685e+03,-8.54275261592552e+00,-3.87032587109405e+00
1.56314764264085e+03,-8.55037272323534e+00,-3.86571995131426e+00
1.56675107010805e+03,-8.55797482718785e+00,-3.86110445603235e+00
1.57036280433345e+03,-8.56555891119101e+00,-3.85647946744673e+00
1.57398286446612e+03,-8.57312495911263e+00,-3.85184506767573e+00
1.57761126969925e+03,-8.58067295527859e+00,-3.84720133875534e+00
1.58124803927028e+03,-8.58820288447130e+00,-3.84254836263574e+00
1.58489319246101e+03,-8.59571473192808e+00,-3.83788622117919e+00
1.58854674859768e+03,-8.60320848333944e+00,-3.83321499615711e+00
1.59220872705107e+03,-8.61068412484770e+00,-3.82853476924725e+00
1.59587914723663e+03,-8.61814164304484e+00,-3.82384562203131e+00
1.59955802861456e+03,-8.62558102497126e+00,-3.81914763599183e+00
1.60324539068994e+03,-8.63300225811400e+00,-3.81444089251023e+00
1.60694125301277e+03,-8.64040533040462e+00,-3.80972547286349e+00
1.61064563517817e+03,-8.64779023021825e+00,-3.80500145822210e+00
1.61435855682638e+03,-8.65515694637088e+00,-3.80026892964725e+00
1.61808003764296e+03,-8.66250546811848e+00,-3.79552796808828e+00
1.62181009735882e+03,-8.66983578515462e+00,-3.79077865438031e+00
1.62554875575038e+03,-8.67714788760889e+00,-3.78602106924146e+00
1.62929603263962e+03,-8.68444176604548e+00,-3.78125529327080e+00
1.63305194789423e+03,-8.69171741146044e+00,-3.77648140694532e+00
1.63681652142770e+03,-8.69897481528072e+00,-3.77169949061813e+00
1.64058977319943e+03,-8.70621396936200e+00,-3.76690962451537e+00
1.64437172321482e+03,-8.71343486598681e+00,-3.76211188873454e+00
1.64816239152540e+03,-8.72063749786266e+00,-3.75730636324139e+00
1.65196179822891e+03,-8.72782185812012e+00,-3.75249312786821e+00
1.65576996346942e+03,-8.73498794031126e+00,-3.74767226231100e+00
1.65958690743745e+03,-8.74213573840722e+00,-3.74284384612745e+00
1.66341265037006e+03,-8.74926524679663e+00,-3.73800795873455e+00
1.66724721255095e+03,-8.75637646028360e+00,-3.73316467940652e+00
1.67109061431060e+03,-8.76346937408595e+00,-3.72831408727204e+00
1.67494287602633e+03,-8.77054398383277e+00,-3.72345626131264e+00
1.67880401812245e+03,-8.77760028556311e+00,-3.71859128036018e+00
1.68267406107036e+03,-8.78463827572348e+00,-3.71371922309481e+00
1.68655302538863e+03,-8.79165795116617e+00,-3.70884016804237e+00
1.69044093164315e+03,-8.79865930914701e+00,-3.70395419357300e+00
1.69433780044722e+03,-8.80564234732367e+00,-3.69906137789843e+00
1.69824365246163e+03,-8.81260706375351e+00,-3.69416179907012e+00
1.70215850839484e+03,-8.81955345689136e+00,-3.68925553497719e+00
1.70608238900301e+03,-8.82648152558775e+00,-3.68434266334422e+00
1.71001531509017e+03,-8.83339126908691e+00,-3.67942326172947e+00
1.71395730750831e+03,-8.84028268702433e+00,-3.67449740752262e+00
1.71790838715747e+03,-8.84715577942529e+00,-3.66956517794297e+00
1.72186857498589e+03,-8.85401054670221e+00,-3.66462665003737e+00
1.72583789199009e+03,-8.86084698965298e+00,-3.65968190067832e+00
1.72981635921499e+03,-8.86766510945872e+00,-3.65473100656199e+00
1.73380399775402e+03,-8.87446490768156e+00,-3.64977404420654e+00
1.73780082874926e+03,-8.88124638626296e+00,-3.64481108994976e+00
1.74180687339150e+03,-8.88800954752108e+00,-3.63984221994782e+00
1.74582215292039e+03,-8.89475439414897e+00,-3.63486751017297e+00
1.74984668862454e+03,-8.90148092921267e+00,-3.62988703641202e+00
1.75388050184164e+03,-8.90818915614842e+00,-3.62490087426439e+00
1.75792361395857e+03,-8.91487907876124e+00,-3.61990909914026e+00
1.76197604641151e+03,-8.92155070122233e+00,-3.61491178625900e+00
1.76603782068605e+03,-8.92820402806703e+00,-3.60990901064763e+00
1.77010895831730e+03,-8.93483906419289e+00,-3.60490084713847e+00
1.77418948089005e+03,-8.94145581485731e+00,-3.59988737036805e+00
1.77827941003880e+03,-8.94805428567524e+00,-3.59486865477531e+00
1.78237876744797e+03,-8.95463448261729e+00,-3.58984477459972e+00
1.78648757485193e+03,-8.96119641200757e+00,-3.58481580388007e+00
1.79060585403517e+03,-8.96774008052122e+00,-3.57978181645242e+00
1.79473362683241e+03,-8.97426549518250e+00,-3.57474288594891e+00
1.79887091512867e+03,-8.98077266336256e+00,-3.56969908579584e+00
1.80301774085945e+03,-8.98726159277710e+00,-3.56465048921264e+00
1.80717412601080e+03,-8.99373229148440e+00,-3.55959716920964e+00
1.81134009261948e+03,-9.00018476788293e+00,-3.55453919858752e+00
1.81551566277301e+03,-9.00661903070922e+00,-3.54947664993462e+00
1.81970085860986e+03,-9.01303508903574e+00,-3.54440959562683e+00
1.82389570231951e+03,-9.01943295226862e+00,-3.53933810782509e+00
1.82810021614262e+03,-9.02581263014533e+00,-3.53426225847458e+00
1.83231442237109e+03,-9.03217413273270e+00,-3.52918211930309e+00
1.83653834334822e+03,-9.03851747042447e+00,-3.52409776181959e+00
1.84077200146883e+03,-9.04484265393943e+00,-3.51900925731328e+00
1.84501541917935e+03,-9.05114969431860e+00,-3.51391667685167e+00
1.84926861897795e+03,-9.05743860292371e+00,-3.50882009127978e+00
1.85353162341468e+03,-9.06370939143433e+00,-3.50371957121862e+00
1.85780445509157e+03,-9.06996207184614e+00,-3.49861518706400e+00
1.86208713666274e+03,-9.07619665646851e+00,-3.49350700898508e+00
1.86637969083454e+03,-9.08241315792220e+00,-3.48839510692350e+00
1.87068214036567e+03,-9.08861158913718e+00,-3.48327955059203e+00
1.87499450806729e+03,-9.09479196335061e+00,-3.47816040947325e+00
1.87931681680314e+03,-9.10095429410412e+00,-3.47303775281841e+00
1.88364908948967e+03,-9.10709859524207e+00,-3.46791164964638e+00
1.88799134909616e+03,-9.11322488090918e+00,-3.46278216874274e+00
1.89234361864485e+03,-9.11933316554807e+00,-3.45764937865818e+00
1.89670592121102e+03,-9.12542346389731e+00,-3.45251334770784e+00
1.90107827992317e+03,-9.13149579098906e+00,-3.44737414396993e+00
1.90546071796312e+03,-9.13755016214684e+00,-3.44223183528494e+00
1.90985325856611e+03,-9.14358659298344e+00,-3.43708648925446e+00
1.91425592502095e+03,-9.14960509939820e+00,-3.43193817324035e+00
1.91866874067016e+03,-9.15560569757555e+00,-3.42678695436341e+00
1.92309172891003e+03,-9.16158840398220e+00,-3.42163289950297e+00
1.92752491319080e+03,-9.16755323536494e+00,-3.41647607529512e+00
1.93196831701679e+03,-9.17350020874872e+00,-3.41131654813283e+00
1.93642196394647e+03,-9.17942934143430e+00,-3.40615438416395e+00
1.94088587759264e+03,-9.18534065099582e+00,-3.40098964929109e+00
1.94536008162253e+03,-9.19123415527870e+00,-3.39582240917068e+00
1.94984459975791e+03,-9.19710987239769e+00,-3.39065272921150e+00
1.95433945577526e+03,-9.20296782073413e+00,-3.38548067457460e+00
1.95884467350585e+03,-9.20880801893426e+00,-3.38030631017212e+00
1.96336027683591e+03,-9.21463048590640e+00,-3.37512970066646e+00
1.96788628970671e+03,-9.22043524081957e+00,-3.36995091046964e+00
1.97242273611472e+03,-9.22622230310025e+00,-3.36477000374235e+00
1.97696964011172e+03,-9.23199169243116e+00,-3.35958704439361e+00
1.98152702580496e+03,-9.23774342874838e+00,-3.35440209607938e+00
1.98609491735723e+03,-9.24347753223945e+00,-3.34921522220263e+00
1.99067333898705e+03,-9.24919402334098e+00,-3.34402648591197e+00
1.99526231496874e+03,-9.25489292273663e+00,-3.33883595010140e+00
1.99986186963260e+03,-9.26057425135502e+00,-3.33364367740938e+00
2.00447202736502e+03,-9.26623803036702e+00,-3.32844973021869e+00
2.00909281260859e+03,-9.27188428118415e+00,-3.32325417065510e+00
2.01372424986225e+03,-9.27751302545613e+00,-3.31805706058728e+00
2.01836636368142e+03,-9.28312428506857e+00,-3.31285846162597e+00
2.02301917867813e+03,-9.28871808214121e+00,-3.30765843512362e+00
2.02768271952114e+03,-9.29429443902514e+00,-3.30245704217372e+00
2.03235701093608e+03,-9.29985337830131e+00,-3.29725434361020e+00
2.03704207770558e+03,-9.30539492277778e+00,-3.29205040000712e+00
2.04173794466939e+03,-9.31091909548793e+00,-3.28684527167783e+00
2.04644463672453e+03,-9.31642591968805e+00,-3.28163901867494e+00
2.05116217882542e+03,-9.32191541885553e+00,-3.27643170078945e+00
2.05589059598400e+03,-9.32738761668637e+00,-3.27122337755038e+00
2.06062991326986e+03,-9.33284253709313e+00,-3.26601410822479e+00
2.06538015581038e+03,-9.33828020420293e+00,-3.26080395181662e+00
2.07014134879090e+03,-9.34370064235515e+00,-3.25559296706678e+00
2.07491351745476e+03,-9.34910387609940e+00,-3.25038121245267e+00
2.07969668710355e+03,-9.35448993019340e+00,-3.24516874618781e+00
2.08449088309714e+03,-9.35985882960081e+00,-3.23995562622149e+00
2.08929613085389e+03,-9.36521059948910e+00,-3.23474191023828e+00
2.09411245585074e+03,-9.37054526522753e+00,-3.22952765565794e+00
2.09893988362338e+03,-9.37586285238499e+00,-3.22431291963490e+00
2.10377843976633e+03,-9.38116338672804e+00,-3.21909775905828e+00
2.10862814993314e+03,-9.38644689421846e+00,-3.21388223055143e+00
2.11348903983650e+03,-9.39171340101169e+00,-3.20866639047134e+00
2.11836113524835e+03,-9.39696293345423e+00,-3.20345029490888e+00
2.12324446200007e+03,-9.40219551808198e+00,-3.19823399968844e+00
2.12813904598256e+03,-9.40741118161796e+00,-3.19301756036771e+00
2.13304491314642e+03,-9.41260995097029e+00,-3.18780103223734e+00
2.13796208950208e+03,-9.41779185323017e+00,-3.18258447032095e+00
2.14289060111991e+03,-9.42295691566976e+00,-3.17736792937476e+00
2.14783047413038e+03,-9.42810516574032e+00,-3.17215146388752e+00
2.15278173472422e+03,-9.43323663107000e+00,-3.16693512808054e+00
2.15774440915251e+03,-9.43835133946164e+00,-3.16171897590727e+00
2.16271852372687e+03,-9.44344931889144e+00,-3.15650306105336e+00
2.16770410481954e+03,-9.44853059750609e+00,-3.15128743693643e+00
2.17270117886359e+03,-9.45359520362135e+00,-3.14607215670632e+00
2.17770977235300e+03,-9.45864316571976e+00,-3.14085727324438e+00
2.18272991184285e+03,-9.46367451244893e+00,-3.13564283916417e+00
2.18776162394940e+03,-9.46868927261919e+00,-3.13042890681079e+00
2.19280493535029e+03,-9.47368747520183e+00,-3.12521552826119e+00
2.19785987278467e+03,-9.47866914932728e+00,-3.12000275532402e+00
2.20292646305330e+03,-9.48363432428280e+00,-3.11479063953961e+00
2.20800473301874e+03,-9.48858302951070e+00,-3.10957923218022e+00
2.21309470960548e+03,-9.49351529460655e+00,-3.10436858424950e+00
2.21819641980006e+03,-9.49843114931678e+00,-3.09915874648319e+00
2.22330989065124e+03,-9.50333062353741e+00,-3.09394976934890e+00
2.22843514927014e+03,-9.50821374731146e+00,-3.08874170304571e+00
2.23357222283037e+03,-9.51308055082749e+00,-3.08353459750509e+00
2.23872113856818e+03,-9.51793106441757e+00,-3.07832850239027e+00
2.24388192378260e+03,-9.52276531855532e+00,-3.07312346709672e+00
2.24905460583562e+03,-9.52758334385396e+00,-3.06791954075196e+00
2.25423921215227e+03,-9.53238517106454e+00,-3.06271677221630e+00
2.25943577022081e+03,-9.53717083107409e+00,-3.05751521008183e+00
2.26464430759290e+03,-9.54194035490372e+00,-3.05231490267393e+00
2.26986485188366e+03,-9.54669377370666e+00,-3.04711589805030e+00
2.27509743077191e+03,-9.55143111876640e+00,-3.04191824400178e+00
2.28034207200025e+03,-9.55615242149518e+00,-3.03672198805218e+00
2.28559880337526e+03,-9.56085771343168e+00,-3.03152717745870e+00
2.29086765276761e+03,-9.56554702623951e+00,-3.02633385921204e+00
2.29614864811220e+03,-9.57022039170521e+00,-3.02114208003642e+00
2.30144181740834e+03,-9.57487784173659e+00,-3.01595188639026e+00
2.30674718871990e+03,-9.57951940836095e+00,-3.01076332446578e+00
2.31206479017543e+03,-9.58414512372299e+00,-3.00557644018987e+00
2.31739464996831e+03,-9.58875502008338e+00,-3.00039127922395e+00
2.32273679635694e+03,-9.59334912981667e+00,-2.99520788696421e+00
2.32809125766484e+03,-9.59792748540995e+00,-2.99002630854236e+00
2.33345806228083e+03,-9.60249011946066e+00,-2.98484658882510e+00
2.33883723865918e+03,-9.60703706467488e+00,-2.97966877241519e+00
2.34422881531975e+03,-9.61156835386605e+00,-2.97449290365139e+00
2.34963282084814e+03,-9.61608401995259e+00,-2.96931902660875e+00
2.35504928389584e+03,-9.62058409595651e+00,-2.96414718509910e+00
2.36047823318040e+03,-9.62506861500185e+00,-2.95897742267104e+00
2.36591969748558e+03,-9.62953761031268e+00,-2.95380978261085e+00
2.37137370566148e+03,-9.63399111521152e+00,-2.94864430794231e+00
2.37684028662470e+03,-9.63842916311765e+00,-2.94348104142727e+00
2.38231946935851e+03,-9.64285178754538e+00,-2.93832002556613e+00
2.38781128291300e+03,-9.64725902210253e+00,-2.93316130259795e+00
2.39331575640521e+03,-9.65165090048843e+00,-2.92800491450111e+00
2.39883291901931e+03,-9.65602745649274e+00,-2.92285090299358e+00
2.40436280000676e+03,-9.66038872399342e+00,-2.91769930953332e+00
2.40990542868642e+03,-9.66473473695548e+00,-2.91255017531859e+00
2.41546083444476e+03,-9.66906552942858e+00,-2.90740354128866e+00
2.42102904673600e+03,-9.67338113554653e+00,-2.90225944812381e+00
2.42661009508224e+03,-9.67768158952474e+00,-2.89711793624645e+00
2.43220400907364e+03,-9.68196692565908e+00,-2.89197904582083e+00
2.43781081836857e+03,-9.68623717832416e+00,-2.88684281675394e+00
2.44343055269379e+03,-9.69049238197178e+00,-2.88170928869565e+00
2.44906324184456e+03,-9.69473257112933e+00,-2.87657850103966e+00
2.45470891568485e+03,-9.69895778039835e+00,-2.87145049292355e+00
2.46036760414744e+03,-9.70316804445286e+00,-2.86632530322932e+00
2.46603933723416e+03,-9.70736339803762e+00,-2.86120297058419e+00
2.47172414501595e+03,-9.71154387596706e+00,-2.85608353336077e+00
2.47742205763310e+03,-9.71570951312339e+00,-2.85096702967778e+00
2.48313310529538e+03,-9.71986034445534e+00,-2.84585349740038e+00
2.48885731828220e+03,-9.72399640497617e+00,-2.84074297414080e+00
2.49459472694277e+03,-9.72811772976292e+00,-2.83563549725898e+00
2.50034536169624e+03,-9.73222435395429e+00,-2.83053110386297e+00
2.50610925303193e+03,-9.73631631274935e+00,-2.82542983080939e+00
2.51188643150939e+03,-9.74039364140632e+00,-2.82033171470420e+00
2.51767692775867e+03,-9.74445637524068e+00,-2.81523679190308e+00
2.52348077248038e+03,-9.74850454962392e+00,-2.81014509851229e+00
2.52929799644595e+03,-9.75253819998245e+00,-2.80505667038863e+00
2.53512863049772e+03,-9.75655736179537e+00,-2.79997154314078e+00
2.54097270554911e+03,-9.76056207059386e+00,-2.79488975212940e+00
2.54683025258485e+03,-9.76455236195921e+00,-2.78981133246773e+00
2.55270130266105e+03,-9.76852827152177e+00,-2.78473631902262e+00
2.55858588690545e+03,-9.77248983495928e+00,-2.77966474641439e+00
2.56448403651752e+03,-9.77643708799566e+00,-2.77459664901808e+00
2.57039578276867e+03,-9.78037006639960e+00,-2.76953206096394e+00
2.57632115700238e+03,-9.78428880598310e+00,-2.76447101613790e+00
2.58226019063440e+03,-9.78819334260031e+00,-2.75941354818203e+00
2.58821291515290e+03,-9.79208371214595e+00,-2.75435969049589e+00
2.59417936211862e+03,-9.79595995055422e+00,-2.74930947623616e+00
2.60015956316507e+03,-9.79982209379705e+00,-2.74426293831812e+00
2.60615354999870e+03,-9.80367017788348e+00,-2.73922010941579e+00
2.61216135439901e+03,-9.80750423885746e+00,-2.73418102196312e+00
2.61818300821879e+03,-9.81132431279737e+00,-2.72914570815401e+00
2.62421854338424e+03,-9.81513043581425e+00,-2.72411419994328e+00
2.63026799189518e+03,-9.81892264405048e+00,-2.71908652904764e+00
2.63633138582518e+03,-9.82270097367891e+00,-2.71406272694567e+00
2.64240875732175e+03,-9.82646546090132e+00,-2.70904282487885e+00
2.64850013860650e+03,-9.83021614194706e+00,-2.70402685385275e+00
2.65460556197534e+03,-9.83395305307195e+00,-2.69901484463694e+00
2.66072505979861e+03,-9.83767623055711e+00,-2.69400682776601e+00
2.66685866452128e+03,-9.84138571070761e+00,-2.68900283354035e+00
2.67300640866311e+03,-9.84508152985133e+00,-2.68400289202657e+00
2.67916832481883e+03,-9.84876372433760e+00,-2.67900703305875e+00
2.68534444565830e+03,-9.85243233053622e+00,-2.67401528623815e+00
2.69153480392671e+03,-9.85608738483610e+00,-2.66902768093536e+00
2.69773943244471e+03,-9.85972892364416e+00,-2.66404424628969e+00
2.70395836410864e+03,-9.86335698338406e+00,-2.65906501121058e+00
2.71019163189064e+03,-9.86697160049527e+00,-2.65409000437815e+00
2.71643926883887e+03,-9.87057281143152e+00,-2.64911925424420e+00
2.72270130807770e+03,-9.87416065266005e+00,-2.64415278903212e+00
2.72897778280783e+03,-9.87773516066021e+00,-2.63919063673883e+00
2.73526872630650e+03,-9.88129637192254e+00,-2.63423282513468e+00
2.74157417192767e+03,-9.88484432294727e+00,-2.62927938176431e+00
2.74789415310219e+03,-9.88837905024396e+00,-2.62433033394740e+00
