Freq.,V(vout)/V(vin)
3.14050869387563e+05,-1.07341721949468e+01,1.57540607147309e-02
3.14774831410073e+05,-1.07341717962017e+01,1.59074710577901e-02
3.15500462337404e+05,-1.07341713925910e+01,1.60609657341335e-02
3.16227766016779e+05,-1.07341709841063e+01,1.62145455430188e-02
3.16956746304290e+05,-1.07341705707390e+01,1.63682113053840e-02
3.17687407064918e+05,-1.07341701524803e+01,1.65219638190376e-02
3.18419752172553e+05,-1.07341697293211e+01,1.66758039146730e-02
3.19153785510016e+05,-1.07341693012528e+01,1.68297324222650e-02
3.19889510969080e+05,-1.07341688682659e+01,1.69837501430614e-02
3.20626932450487e+05,-1.07341684303516e+01,1.71378578719940e-02
3.21366053863972e+05,-1.07341679875004e+01,1.72920564480877e-02
3.22106879128283e+05,-1.07341675397032e+01,1.74463466760469e-02
3.22849412171203e+05,-1.07341670869500e+01,1.76007294046721e-02
3.23593656929568e+05,-1.07341666292316e+01,1.77552054148415e-02
3.24339617349288e+05,-1.07341661665382e+01,1.79097755427342e-02
3.25087297385373e+05,-1.07341656988599e+01,1.80644406238232e-02
3.25836701001948e+05,-1.07341652261867e+01,1.82192014480658e-02
3.26587832172275e+05,-1.07341647485090e+01,1.83740588495265e-02
3.27340694878777e+05,-1.07341642658162e+01,1.85290136391602e-02
3.28095293113057e+05,-1.07341637780983e+01,1.86840666608305e-02
3.28851630875921e+05,-1.07341632853450e+01,1.88392186904865e-02
3.29609712177396e+05,-1.07341627875457e+01,1.89944706042007e-02
3.30369541036753e+05,-1.07341622846899e+01,1.91498232101371e-02
3.31131121482529e+05,-1.07341617767669e+01,1.93052773269661e-02
3.31894457552548e+05,-1.07341612637661e+01,1.94608337502627e-02
3.32659553293942e+05,-1.07341607456763e+01,1.96164933645267e-02
3.33426412763172e+05,-1.07341602224868e+01,1.97722569415483e-02
3.34195040026051e+05,-1.07341596941866e+01,1.99281253084398e-02
3.34965439157765e+05,-1.07341591607641e+01,2.00840993252330e-02
3.35737614242891e+05,-1.07341586222083e+01,2.02401798064681e-02
3.36511569375427e+05,-1.07341580785075e+01,2.03963675772021e-02
3.37287308658805e+05,-1.07341575296506e+01,2.05526634506106e-02
3.38064836205918e+05,-1.07341569756256e+01,2.07090682839960e-02
3.38844156139139e+05,-1.07341564164209e+01,2.08655828667697e-02
3.39625272590344e+05,-1.07341558520246e+01,2.10222080660827e-02
3.40408189700937e+05,-1.07341552824246e+01,2.11789447035994e-02
3.41192911621864e+05,-1.07341547076091e+01,2.13357936003129e-02
3.41979442513644e+05,-1.07341541275658e+01,2.14927555765428e-02
3.42767786546386e+05,-1.07341535422824e+01,2.16498314855450e-02
3.43557947899810e+05,-1.07341529517463e+01,2.18070221687032e-02
3.44349930763273e+05,-1.07341523559454e+01,2.19643284219262e-02
3.45143739335791e+05,-1.07341517548667e+01,2.21217511076685e-02
3.45939377826057e+05,-1.07341511484974e+01,2.22792910653158e-02
3.46736850452466e+05,-1.07341505368249e+01,2.24369491111875e-02
3.47536161443140e+05,-1.07341499198361e+01,2.25947260833447e-02
3.48337315035946e+05,-1.07341492975181e+01,2.27526228079874e-02
3.49140315478520e+05,-1.07341486698575e+01,2.29106401554649e-02
3.49945167028291e+05,-1.07341480368411e+01,2.30687789282565e-02
3.50751873952502e+05,-1.07341473984551e+01,2.32270400178037e-02
3.51560440528231e+05,-1.07341467546867e+01,2.33854241804694e-02
3.52370871042420e+05,-1.07341461055217e+01,2.35439323175898e-02
3.53183169791890e+05,-1.07341454509463e+01,2.37025652626378e-02
3.53997341083368e+05,-1.07341447909468e+01,2.38613238484384e-02
3.54813389233508e+05,-1.07341441255093e+01,2.40202089071673e-02
3.55631318568918e+05,-1.07341434546197e+01,2.41792212703539e-02
3.56451133426177e+05,-1.07341427782635e+01,2.43383618136914e-02
3.57272838151861e+05,-1.07341420964266e+01,2.44976313674208e-02
3.58096437102568e+05,-1.07341414090944e+01,2.46570307611415e-02
3.58921934644937e+05,-1.07341407162525e+01,2.48165608462163e-02
3.59749335155674e+05,-1.07341400178860e+01,2.49762224845703e-02
3.60578643021574e+05,-1.07341393139801e+01,2.51360165262903e-02
3.61409862639545e+05,-1.07341386045202e+01,2.52959437760176e-02
3.62242998416630e+05,-1.07341378894908e+01,2.54560051273761e-02
3.63078054770032e+05,-1.07341371688770e+01,2.56162014173458e-02
3.63915036127138e+05,-1.07341364426634e+01,2.57765334822740e-02
3.64753946925538e+05,-1.07341357108347e+01,2.59370021802838e-02
3.65594791613055e+05,-1.07341349733754e+01,2.60976083464638e-02
3.66437574647763e+05,-1.07341342302699e+01,2.62583528488821e-02
3.67282300498015e+05,-1.07341334815024e+01,2.64192365213743e-02
3.68128973642461e+05,-1.07341327270567e+01,2.65802602531612e-02
3.68977598570080e+05,-1.07341319669173e+01,2.67414248768317e-02
3.69828179780196e+05,-1.07341312010678e+01,2.69027312243512e-02
3.70680721782505e+05,-1.07341304294921e+01,2.70641801830770e-02
3.71535229097102e+05,-1.07341296521737e+01,2.72257725949370e-02
3.72391706254497e+05,-1.07341288690961e+01,2.73875093236484e-02
3.73250157795649e+05,-1.07341280802430e+01,2.75493912099068e-02
3.74110588271982e+05,-1.07341272855972e+01,2.77114191386011e-02
3.74973002245412e+05,-1.07341264851423e+01,2.78735939267958e-02
3.75837404288372e+05,-1.07341256788610e+01,2.80359164805588e-02
3.76703798983837e+05,-1.07341248667364e+01,2.81983876381368e-02
3.77572190925344e+05,-1.07341240487511e+01,2.83610082595705e-02
3.78442584717021e+05,-1.07341232248881e+01,2.85237791930922e-02
3.79314984973609e+05,-1.07341223951294e+01,2.86867013423354e-02
3.80189396320488e+05,-1.07341215594580e+01,2.88497755319187e-02
3.81065823393700e+05,-1.07341207178556e+01,2.90130026418632e-02
3.81944270839973e+05,-1.07341198703048e+01,2.91763835291877e-02
3.82824743316749e+05,-1.07341190167875e+01,2.93399190727118e-02
3.83707245492205e+05,-1.07341181572856e+01,2.95036101170509e-02
3.84591782045280e+05,-1.07341172917807e+01,2.96674575622323e-02
3.85478357665698e+05,-1.07341164202547e+01,2.98314622404746e-02
3.86366977053995e+05,-1.07341155426889e+01,2.99956250618160e-02
3.87257644921543e+05,-1.07341146590648e+01,3.01599468684875e-02
3.88150365990574e+05,-1.07341137693637e+01,3.03244285357351e-02
3.89045144994206e+05,-1.07341128735667e+01,3.04890709382128e-02
3.89941986676468e+05,-1.07341119716550e+01,3.06538749275821e-02
3.90840895792327e+05,-1.07341110636089e+01,3.08188414221254e-02
3.91741877107708e+05,-1.07341101494098e+01,3.09839712611277e-02
3.92644935399524e+05,-1.07341092290380e+01,3.11492653168916e-02
3.93550075455702e+05,-1.07341083024739e+01,3.13147244947424e-02
3.94457302075202e+05,-1.07341073696982e+01,3.14803496322106e-02
3.95366620068052e+05,-1.07341064306907e+01,3.16461416558605e-02
3.96278034255363e+05,-1.07341054854317e+01,3.18121014020598e-02
3.97191549469364e+05,-1.07341045339013e+01,3.19782297626091e-02
3.98107170553421e+05,-1.07341035760791e+01,3.21445276287285e-02
3.99024902362065e+05,-1.07341026119448e+01,3.23109958686595e-02
3.99944749761020e+05,-1.07341016414780e+01,3.24776353836745e-02
4.00866717627226e+05,-1.07341006646581e+01,3.26444470296629e-02
4.01790810848862e+05,-1.07340996814646e+01,3.28114317067524e-02
4.02717034325381e+05,-1.07340986918764e+01,3.29785903032942e-02
4.03645392967527e+05,-1.07340976958726e+01,3.31459236846682e-02
4.04575891697365e+05,-1.07340966934319e+01,3.33134327716937e-02
4.05508535448305e+05,-1.07340956845334e+01,3.34811184174133e-02
4.06443329165134e+05,-1.07340946691555e+01,3.36489815303121e-02
4.07380277804034e+05,-1.07340936472767e+01,3.38170229959066e-02
4.08319386332613e+05,-1.07340926188752e+01,3.39852437103519e-02
4.09260659729932e+05,-1.07340915839295e+01,3.41536445580412e-02
4.10204102986527e+05,-1.07340905424174e+01,3.43222264228034e-02
4.11149721104443e+05,-1.07340894943169e+01,3.44909902103137e-02
4.12097519097250e+05,-1.07340884396059e+01,3.46599368032865e-02
4.13047501990081e+05,-1.07340873782616e+01,3.48290671286844e-02
4.13999674819650e+05,-1.07340863102620e+01,3.49983820457043e-02
4.14954042634283e+05,-1.07340852355843e+01,3.51678824689996e-02
4.15910610493941e+05,-1.07340841542057e+01,3.53375692790615e-02
4.16869383470255e+05,-1.07340830661030e+01,3.55074434118415e-02
4.17830366646541e+05,-1.07340819712535e+01,3.56775057243263e-02
4.18793565117837e+05,-1.07340808696339e+01,3.58477571513676e-02
4.19758983990926e+05,-1.07340797612206e+01,3.60181985936615e-02
4.20726628384362e+05,-1.07340786459906e+01,3.61888309177539e-02
4.21696503428500e+05,-1.07340775239198e+01,3.63596550680553e-02
4.22668614265521e+05,-1.07340763949844e+01,3.65306719436270e-02
4.23642966049459e+05,-1.07340752591607e+01,3.67018824317846e-02
4.24619563946230e+05,-1.07340741164245e+01,3.68732874529078e-02
4.25598413133660e+05,-1.07340729667518e+01,3.70448879044309e-02
4.26579518801510e+05,-1.07340718101176e+01,3.72166847280557e-02
4.27562886151503e+05,-1.07340706464984e+01,3.73886787641329e-02
4.28548520397356e+05,-1.07340694758685e+01,3.75608710092972e-02
4.29536426764804e+05,-1.07340682982035e+01,3.77332623364313e-02
4.30526610491627e+05,-1.07340671134787e+01,3.79058536402852e-02
4.31519076827681e+05,-1.07340659216683e+01,3.80786458822857e-02
4.32513831034924e+05,-1.07340647227477e+01,3.82516399225137e-02
4.33510878387444e+05,-1.07340635166912e+01,3.84248367213341e-02
4.34510224171487e+05,-1.07340623034732e+01,3.85982371713714e-02
4.35511873685484e+05,-1.07340610830680e+01,3.87718422095289e-02
4.36515832240081e+05,-1.07340598554498e+01,3.89456527385777e-02
4.37522105158167e+05,-1.07340586205925e+01,3.91196696943681e-02
4.38530697774900e+05,-1.07340573784699e+01,3.92938939898216e-02
4.39541615437739e+05,-1.07340561290558e+01,3.94683265485382e-02
4.40554863506467e+05,-1.07340548723234e+01,3.96429683047972e-02
4.41570447353226e+05,-1.07340536082463e+01,3.98178201811554e-02
4.42588372362540e+05,-1.07340523367979e+01,3.99928830772452e-02
4.43608643931346e+05,-1.07340510579508e+01,4.01681579593914e-02
4.44631267469022e+05,-1.07340497716780e+01,4.03436457373913e-02
4.45656248397416e+05,-1.07340484779523e+01,4.05193473541323e-02
4.46683592150876e+05,-1.07340471767464e+01,4.06952637183807e-02
4.47713304176275e+05,-1.07340458680325e+01,4.08713957719928e-02
4.48745389933044e+05,-1.07340445517831e+01,4.10477444451117e-02
4.49779854893200e+05,-1.07340432279698e+01,4.12243107009728e-02
4.50816704541372e+05,-1.07340418965651e+01,4.14010954350918e-02
4.51855944374834e+05,-1.07340405575405e+01,4.15780995984824e-02
4.52897579903532e+05,-1.07340392108675e+01,4.17553241416491e-02
4.53941616650114e+05,-1.07340378565177e+01,4.19327699921875e-02
4.54988060149959e+05,-1.07340364944625e+01,4.21104380883890e-02
4.56036915951207e+05,-1.07340351246729e+01,4.22883293680382e-02
4.57088189614785e+05,-1.07340337471195e+01,4.24664448020219e-02
4.58141886714444e+05,-1.07340323617737e+01,4.26447852935154e-02
4.59198012836778e+05,-1.07340309686058e+01,4.28233518124006e-02
4.60256573581266e+05,-1.07340295675863e+01,4.30021452944565e-02
4.61317574560289e+05,-1.07340281586855e+01,4.31811666973635e-02
4.62381021399169e+05,-1.07340267418735e+01,4.33604169671038e-02
4.63446919736197e+05,-1.07340253171204e+01,4.35398970491629e-02
4.64515275222658e+05,-1.07340238843960e+01,4.37196078773275e-02
4.65586093522867e+05,-1.07340224436694e+01,4.38995504521006e-02
4.66659380314197e+05,-1.07340209949109e+01,4.40797256726775e-02
4.67735141287106e+05,-1.07340195380890e+01,4.42601345385735e-02
4.68813382145173e+05,-1.07340180731733e+01,4.44407779704034e-02
4.69894108605123e+05,-1.07340166001326e+01,4.46216569442984e-02
4.70977326396860e+05,-1.07340151189355e+01,4.48027724134980e-02
4.72063041263498e+05,-1.07340136295508e+01,4.49841253531576e-02
4.73151258961387e+05,-1.07340121319469e+01,4.51657167043392e-02
4.74241985260151e+05,-1.07340106260921e+01,4.53475474188222e-02
4.75335225942712e+05,-1.07340091119544e+01,4.55296184815050e-02
4.76430986805322e+05,-1.07340075895014e+01,4.57119308768029e-02
4.77529273657597e+05,-1.07340060587014e+01,4.58944855102369e-02
4.78630092322544e+05,-1.07340045195215e+01,4.60772833988634e-02
4.79733448636595e+05,-1.07340029719292e+01,4.62603255032506e-02
4.80839348449634e+05,-1.07340014158920e+01,4.64436127610833e-02
4.81947797625032e+05,-1.07339998513763e+01,4.66271461991810e-02
4.83058802039677e+05,-1.07339982783492e+01,4.68109267542738e-02
4.84172367584004e+05,-1.07339966967776e+01,4.69949553850183e-02
4.85288500162025e+05,-1.07339951066274e+01,4.71792331168071e-02
4.86407205691366e+05,-1.07339935078654e+01,4.73637608849447e-02
4.87528490103290e+05,-1.07339919004578e+01,4.75485396578684e-02
4.88652359342737e+05,-1.07339902843699e+01,4.77335704595504e-02
4.89778819368349e+05,-1.07339886595680e+01,4.79188542350837e-02
4.90907876152506e+05,-1.07339870260173e+01,4.81043919738949e-02
4.92039535681354e+05,-1.07339853836833e+01,4.82901846761460e-02
4.93173803954838e+05,-1.07339837325312e+01,4.84762333079251e-02
4.94310686986738e+05,-1.07339820725260e+01,4.86625388460557e-02
4.95450190804692e+05,-1.07339804036323e+01,4.88491023117043e-02
4.96592321450238e+05,-1.07339787258151e+01,4.90359246583603e-02
4.97737084978837e+05,-1.07339770390386e+01,4.92230068726561e-02
4.98884487459913e+05,-1.07339753432669e+01,4.94103499967706e-02
5.00034534976879e+05,-1.07339736384644e+01,4.95979549604039e-02
5.01187233627173e+05,-1.07339719245945e+01,4.97858228160135e-02
5.02342589522287e+05,-1.07339702016212e+01,4.99739545147857e-02
5.03500608787805e+05,-1.07339684695079e+01,5.01623510634525e-02
5.04661297563428e+05,-1.07339667282180e+01,5.03510134570908e-02
5.05824662003014e+05,-1.07339649777140e+01,5.05399427351257e-02
5.06990708274604e+05,-1.07339632179596e+01,5.07291398357146e-02
5.08159442560460e+05,-1.07339614489170e+01,5.09186057973739e-02
5.09330871057094e+05,-1.07339596705488e+01,5.11083416245617e-02
5.10504999975305e+05,-1.07339578828173e+01,5.12983483100835e-02
5.11681835540206e+05,-1.07339560856846e+01,5.14886268686963e-02
5.12861383991263e+05,-1.07339542791127e+01,5.16791782923050e-02
5.14043651582324e+05,-1.07339524630628e+01,5.18700036395728e-02
5.15228644581654e+05,-1.07339506374972e+01,5.20611038455001e-02
5.16416369271968e+05,-1.07339488023765e+01,5.22524799902588e-02
5.17606831950465e+05,-1.07339469576621e+01,5.24441330639630e-02
5.18800038928858e+05,-1.07339451033150e+01,5.26360640562816e-02
5.19995996533412e+05,-1.07339432392956e+01,5.28282740124473e-02
5.21194711104977e+05,-1.07339413655646e+01,5.30207639548474e-02
5.22396188999016e+05,-1.07339394820820e+01,5.32135348942236e-02
5.23600436585646e+05,-1.07339375888080e+01,5.34065878520796e-02
5.24807460249668e+05,-1.07339356857028e+01,5.35999238382787e-02
5.26017266390601e+05,-1.07339337727256e+01,5.37935438958467e-02
5.27229861422718e+05,-1.07339318498359e+01,5.39874490449697e-02
5.28445251775075e+05,-1.07339299169933e+01,5.41816402941961e-02
5.29663443891552e+05,-1.07339279741564e+01,5.43761187076442e-02
5.30884444230882e+05,-1.07339260212841e+01,5.45708852929896e-02
5.32108259266688e+05,-1.07339240583353e+01,5.47659410686761e-02
5.33334895487514e+05,-1.07339220852677e+01,5.49612871199224e-02
5.34564359396865e+05,-1.07339201020402e+01,5.51569244195005e-02
5.35796657513235e+05,-1.07339181086104e+01,5.53528540405649e-02
5.37031796370145e+05,-1.07339161049362e+01,5.55490769998304e-02
5.38269782516181e+05,-1.07339140909747e+01,5.57455943807925e-02
5.39510622515020e+05,-1.07339120666837e+01,5.59424071657055e-02
5.40754322945473e+05,-1.07339100320200e+01,5.61395164372085e-02
5.42000890401515e+05,-1.07339079869409e+01,5.63369231991041e-02
5.43250331492324e+05,-1.07339059314022e+01,5.65346285555815e-02
5.44502652842312e+05,-1.07339038653611e+01,5.67326335095936e-02
5.45757861091162e+05,-1.07339017887734e+01,5.69309391196755e-02
5.47015962893862e+05,-1.07338997015953e+01,5.71295464327386e-02
5.48276964920744e+05,-1.07338976037822e+01,5.73284565288771e-02
5.49540873857514e+05,-1.07338954952901e+01,5.75276704205547e-02
5.50807696405293e+05,-1.07338933760739e+01,5.77271891870239e-02
5.52077439280647e+05,-1.07338912460889e+01,5.79270138847162e-02
5.53350109215626e+05,-1.07338891052898e+01,5.81271455696434e-02
5.54625712957800e+05,-1.07338869536310e+01,5.83275853198025e-02
5.55904257270292e+05,-1.07338847910677e+01,5.85283341343675e-02
5.57185748931818e+05,-1.07338826175530e+01,5.87293931577120e-02
5.58470194736719e+05,-1.07338804330415e+01,5.89307633993790e-02
5.59757601494998e+05,-1.07338782374865e+01,5.91324459693107e-02
5.61047976032358e+05,-1.07338760308420e+01,5.93344418762260e-02
5.62341325190236e+05,-1.07338738130607e+01,5.95367522404409e-02
5.63637655825841e+05,-1.07338715840960e+01,5.97393780922562e-02
5.64936974812189e+05,-1.07338693439001e+01,5.99423205623683e-02
5.66239289038140e+05,-1.07338670924258e+01,6.01455806914582e-02
5.67544605408433e+05,-1.07338648296256e+01,6.03491595309978e-02
5.68852930843727e+05,-1.07338625554509e+01,6.05530582216638e-02
5.70164272280633e+05,-1.07338602698542e+01,6.07572777805111e-02
5.71478636671752e+05,-1.07338579727865e+01,6.09618193362020e-02
5.72796030985714e+05,-1.07338556641995e+01,6.11666839385868e-02
5.74116462207212e+05,-1.07338533440441e+01,6.13718726819145e-02
5.75439937337041e+05,-1.07338510122706e+01,6.15773866936370e-02
5.76766463392135e+05,-1.07338486688306e+01,6.17832269887913e-02
5.78096047405602e+05,-1.07338463136736e+01,6.19893947164271e-02
5.79428696426764e+05,-1.07338439467500e+01,6.21958909355849e-02
5.80764417521195e+05,-1.07338415680096e+01,6.24027167497124e-02
5.82103217770754e+05,-1.07338391774019e+01,6.26098732618557e-02
5.83445104273627e+05,-1.07338367748762e+01,6.28173615634631e-02
5.84790084144363e+05,-1.07338343603814e+01,6.30251827679909e-02
5.86138164513911e+05,-1.07338319338667e+01,6.32333379436899e-02
5.87489352529658e+05,-1.07338294952805e+01,6.34418282144278e-02
5.88843655355470e+05,-1.07338270445709e+01,6.36506546924715e-02
5.90201080171725e+05,-1.07338245816861e+01,6.38598184672954e-02
5.91561634175355e+05,-1.07338221065745e+01,6.40693206167807e-02
5.92925324579880e+05,-1.07338196191823e+01,6.42791623304249e-02
5.94292158615453e+05,-1.07338171194576e+01,6.44893446629245e-02
5.95662143528890e+05,-1.07338146073476e+01,6.46998687357935e-02
5.97035286583716e+05,-1.07338120827985e+01,6.49107356701522e-02
5.98411595060199e+05,-1.07338095457569e+01,6.51219465867362e-02
5.99791076255388e+05,-1.07338069961690e+01,6.53335026058923e-02
6.01173737483157e+05,-1.07338044339812e+01,6.55454048139809e-02
6.02559586074236e+05,-1.07338018591387e+01,6.57576543753787e-02
6.03948629376258e+05,-1.07337992715871e+01,6.59702523980772e-02
6.05340874753791e+05,-1.07337966712716e+01,6.61831999896796e-02
6.06736329588383e+05,-1.07337940581368e+01,6.63964983134140e-02
6.08135001278595e+05,-1.07337914321274e+01,6.66101484873209e-02
6.09536897240046e+05,-1.07337887931881e+01,6.68241516178587e-02
6.10942024905448e+05,-1.07337861412624e+01,6.70385088671071e-02
6.12350391724650e+05,-1.07337834762944e+01,6.72532213631686e-02
6.13762005164670e+05,-1.07337807982274e+01,6.74682902561637e-02
6.15176872709744e+05,-1.07337781070050e+01,6.76837166398310e-02
6.16595001861357e+05,-1.07337754025697e+01,6.78995017083418e-02
6.18016400138291e+05,-1.07337726848644e+01,6.81156465658798e-02
6.19441075076656e+05,-1.07337699538316e+01,6.83321523722605e-02
6.20869034229938e+05,-1.07337672094130e+01,6.85490202869233e-02
6.22300285169033e+05,-1.07337644515509e+01,6.87662514353305e-02
6.23734835482293e+05,-1.07337616801864e+01,6.89838469873737e-02
6.25172692775559e+05,-1.07337588952610e+01,6.92018080789703e-02
6.26613864672208e+05,-1.07337560967155e+01,6.94201358792672e-02
6.28058358813190e+05,-1.07337532844911e+01,6.96388315122390e-02
6.29506182857070e+05,-1.07337504585278e+01,6.98578961574911e-02
6.30957344480065e+05,-1.07337476187649e+01,7.00773310278641e-02
6.32411851376091e+05,-1.07337447651435e+01,7.02971371902168e-02
6.33869711256798e+05,-1.07337418976024e+01,7.05173158678548e-02
6.35330931851614e+05,-1.07337390160813e+01,7.07378681941072e-02
6.36795520907786e+05,-1.07337361205185e+01,7.09587953691422e-02
6.38263486190419e+05,-1.07337332108527e+01,7.11800985591608e-02
6.39734835482518e+05,-1.07337302870225e+01,7.14017789187963e-02
6.41209576585031e+05,-1.07337273489658e+01,7.16238376359226e-02
6.42687717316889e+05,-1.07337243966207e+01,7.18462758532465e-02
6.44169265515046e+05,-1.07337214299237e+01,7.20690948027157e-02
6.45654229034524e+05,-1.07337184488130e+01,7.22922956039114e-02
6.47142615748451e+05,-1.07337154532242e+01,7.25158795104623e-02
6.48634433548106e+05,-1.07337124430950e+01,7.27398476412284e-02
6.50129690342958e+05,-1.07337094183609e+01,7.29642012043118e-02
6.51628394060710e+05,-1.07337063789577e+01,7.31889414074624e-02
6.53130552647339e+05,-1.07337033248216e+01,7.34140693908612e-02
6.54636174067141e+05,-1.07337002558868e+01,7.36395864287451e-02
6.56145266302771e+05,-1.07336971720896e+01,7.38654936157818e-02
6.57657837355286e+05,-1.07336940733635e+01,7.40917922254918e-02
6.59173895244187e+05,-1.07336909596430e+01,7.43184834414388e-02
6.60693448007461e+05,-1.07336878308627e+01,7.45455684244283e-02
6.62216503701627e+05,-1.07336846869555e+01,7.47730484245182e-02
6.63743070401773e+05,-1.07336815278555e+01,7.50009246018079e-02
6.65273156201605e+05,-1.07336783534948e+01,7.52291982280514e-02
6.66806769213486e+05,-1.07336751638070e+01,7.54578704402439e-02
6.68343917568478e+05,-1.07336719587244e+01,7.56869424646353e-02
6.69884609416389e+05,-1.07336687381784e+01,7.59164155495226e-02
6.71428852925815e+05,-1.07336655021015e+01,7.61462908756573e-02
6.72976656284180e+05,-1.07336622504246e+01,7.63765696682378e-02
6.74528027697784e+05,-1.07336589830786e+01,7.66072531745192e-02
6.76082975391843e+05,-1.07336556999949e+01,7.68383425742060e-02
6.77641507610536e+05,-1.07336524011033e+01,7.70698391138574e-02
6.79203632617045e+05,-1.07336490863342e+01,7.73017440172888e-02
6.80769358693602e+05,-1.07336457556171e+01,7.75340585079679e-02
6.82338694141530e+05,-1.07336424088814e+01,7.77667838314209e-02
6.83911647281289e+05,-1.07336390460568e+01,7.79999211656268e-02
6.85488226452521e+05,-1.07336356670713e+01,7.82334718002266e-02
6.87068440014091e+05,-1.07336322718530e+01,7.84674369797160e-02
6.88652296344135e+05,-1.07336288603308e+01,7.87018179034497e-02
6.90239803840100e+05,-1.07336254324316e+01,7.89366158376417e-02
6.91830970918794e+05,-1.07336219880837e+01,7.91718319809646e-02
6.93425806016427e+05,-1.07336185272127e+01,7.94074676661570e-02
6.95024317588654e+05,-1.07336150497467e+01,7.96435240464125e-02
6.96626514110626e+05,-1.07336115556110e+01,7.98800024313891e-02
6.98232404077028e+05,-1.07336080447319e+01,8.01169040408069e-02
6.99841996002130e+05,-1.07336045170348e+01,8.03542301612526e-02
7.01455298419827e+05,-1.07336009724451e+01,8.05919820117694e-02
7.03072319883689e+05,-1.07335974108876e+01,8.08301608782757e-02
7.04693068967002e+05,-1.07335938322872e+01,8.10687679791453e-02
7.06317554262817e+05,-1.07335902365667e+01,8.13078046668242e-02
7.07945784383992e+05,-1.07335866236515e+01,8.15472721142231e-02
7.09577767963243e+05,-1.07335829934643e+01,8.17871716283195e-02
7.11213513653183e+05,-1.07335793459277e+01,8.20275044933591e-02
7.12853030126373e+05,-1.07335756809653e+01,8.22682719484582e-02
7.14496326075366e+05,-1.07335719984985e+01,8.25094752995986e-02
7.16143410212754e+05,-1.07335682984502e+01,8.27511157852368e-02
7.17794291271214e+05,-1.07335645807410e+01,8.29931947330951e-02
7.19448978003551e+05,-1.07335608452928e+01,8.32357133809695e-02
7.21107479182751e+05,-1.07335570920266e+01,8.34786730111291e-02
7.22769803602021e+05,-1.07335533208619e+01,8.37220749503114e-02
7.24435960074840e+05,-1.07335495317190e+01,8.39659204801330e-02
7.26105957435005e+05,-1.07335457245187e+01,8.42102108370799e-02
7.27779804536674e+05,-1.07335418991790e+01,8.44549473693119e-02
7.29457510254418e+05,-1.07335380556192e+01,8.47001313574673e-02
7.31139083483266e+05,-1.07335341937575e+01,8.49457641266586e-02
7.32824533138752e+05,-1.07335303135130e+01,8.51918469120731e-02
7.34513868156963e+05,-1.07335264148028e+01,8.54383810605779e-02
7.36207097494584e+05,-1.07335224975442e+01,8.56853678739145e-02
7.37904230128948e+05,-1.07335185616543e+01,8.59328086535060e-02
7.39605275058085e+05,-1.07335146070498e+01,8.61807047004511e-02
7.41310241300764e+05,-1.07335106336467e+01,8.64290573379285e-02
7.43019137896547e+05,-1.07335066413606e+01,8.66778678887996e-02
7.44731973905835e+05,-1.07335026301076e+01,8.69271376308039e-02
7.46448758409912e+05,-1.07334985998016e+01,8.71768679533630e-02
7.48169500510999e+05,-1.07334945503584e+01,8.74270600887799e-02
7.49894209332300e+05,-1.07334904816905e+01,8.76777154706396e-02
7.51622894018049e+05,-1.07334863937136e+01,8.79288353082110e-02
7.53355563733561e+05,-1.07334822863396e+01,8.81804210120461e-02
7.55092227665277e+05,-1.07334781594821e+01,8.84324738803834e-02
7.56832895020817e+05,-1.07334740130534e+01,8.86849952559418e-02
7.58577575029026e+05,-1.07334698469660e+01,8.89379864587293e-02
7.60326276940024e+05,-1.07334656611306e+01,8.91914488756382e-02
7.62079010025254e+05,-1.07334614554594e+01,8.94453838036470e-02
7.63835783577532e+05,-1.07334572298632e+01,8.96997925842251e-02
7.65596606911097e+05,-1.07334529842522e+01,8.99546765809247e-02
7.67361489361659e+05,-1.07334487185365e+01,9.02100371345886e-02
7.69130440286450e+05,-1.07334444326254e+01,9.04658756081459e-02
7.70903469064270e+05,-1.07334401264281e+01,9.07221933642223e-02
7.72680585095541e+05,-1.07334357998543e+01,9.09789916979253e-02
7.74461797802357e+05,-1.07334314528109e+01,9.12362720384570e-02
7.76247116628530e+05,-1.07334270852064e+01,9.14940357251102e-02
7.78036551039642e+05,-1.07334226969477e+01,9.17522841416683e-02
7.79830110523096e+05,-1.07334182879428e+01,9.20110186044094e-02
7.81627804588167e+05,-1.07334138580975e+01,9.22702405189041e-02
7.83429642766048e+05,-1.07334094073186e+01,9.25299512232146e-02
7.85235634609908e+05,-1.07334049355107e+01,9.27901521446948e-02
7.87045789694934e+05,-1.07334004425802e+01,9.30508445984000e-02
7.88860117618390e+05,-1.07333959284306e+01,9.33120300334740e-02
7.90678627999660e+05,-1.07333913929671e+01,9.35737097867602e-02
7.92501330480306e+05,-1.07333868360935e+01,9.38358852395956e-02
7.94328234724116e+05,-1.07333822577130e+01,9.40985577954167e-02
7.96159350417152e+05,-1.07333776577286e+01,9.43617288349533e-02
7.97994687267810e+05,-1.07333730360423e+01,9.46253997834345e-02
7.99834255006861e+05,-1.07333683925573e+01,9.48895719761924e-02
8.01678063387511e+05,-1.07333637271746e+01,9.51542468378515e-02
8.03526122185449e+05,-1.07333590397949e+01,9.54194257927350e-02
8.05378441198898e+05,-1.07333543303193e+01,9.56851102200741e-02
8.07235030248669e+05,-1.07333495986480e+01,9.59513015211919e-02
