Freq.,V(vout)/V(vin)
1.55596563160497e+03,-8.53242141286501e+00,-3.83156336647100e+00
1.55955250282685e+03,-8.54006026927613e+00,-3.82686401310608e+00
1.56314764264085e+03,-8.54768113034728e+00,-3.82215476446787e+00
1.56675107010805e+03,-8.55528397899910e+00,-3.81743570230941e+00
1.57036280433345e+03,-8.56286879861352e+00,-3.81270690830544e+00
1.57398286446612e+03,-8.57043557303215e+00,-3.80796846404939e+00
1.57761126969925e+03,-8.57798428655485e+00,-3.80322045105094e+00
1.58124803927028e+03,-8.58551492393801e+00,-3.79846295073297e+00
1.58489319246101e+03,-8.59302747039279e+00,-3.79369604442895e+00
1.58854674859768e+03,-8.60052191158369e+00,-3.78891981338013e+00
1.59220872705107e+03,-8.60799823362677e+00,-3.78413433873302e+00
1.59587914723663e+03,-8.61545642308811e+00,-3.77933970153667e+00
1.59955802861456e+03,-8.62289646698216e+00,-3.77453598273979e+00
1.60324539068994e+03,-8.63031835276954e+00,-3.76972326318851e+00
1.60694125301277e+03,-8.63772206835608e+00,-3.76490162362331e+00
1.61064563517817e+03,-8.64510760209053e+00,-3.76007114467684e+00
1.61435855682638e+03,-8.65247494276300e+00,-3.75523190687127e+00
1.61808003764296e+03,-8.65982407960332e+00,-3.75038399061539e+00
1.62181009735882e+03,-8.66715500227889e+00,-3.74552747620260e+00
1.62554875575038e+03,-8.67446770089336e+00,-3.74066244380794e+00
1.62929603263962e+03,-8.68176216598453e+00,-3.73578897348612e+00
1.63305194789423e+03,-8.68903838852261e+00,-3.73090714516842e+00
1.63681652142770e+03,-8.69629635990836e+00,-3.72601703866085e+00
1.64058977319943e+03,-8.70353607197121e+00,-3.72111873364123e+00
1.64437172321482e+03,-8.71075751696763e+00,-3.71621230965722e+00
1.64816239152540e+03,-8.71796068757890e+00,-3.71129784612368e+00
1.65196179822891e+03,-8.72514557690954e+00,-3.70637542232031e+00
1.65576996346942e+03,-8.73231217848527e+00,-3.70144511738954e+00
1.65958690743745e+03,-8.73946048625111e+00,-3.69650701033379e+00
1.66341265037006e+03,-8.74659049456951e+00,-3.69156118001380e+00
1.66724721255095e+03,-8.75370219821818e+00,-3.68660770514571e+00
1.67109061431060e+03,-8.76079559238889e+00,-3.68164666429924e+00
1.67494287602633e+03,-8.76787067268436e+00,-3.67667813589535e+00
1.67880401812245e+03,-8.77492743511731e+00,-3.67170219820388e+00
1.68267406107036e+03,-8.78196587610794e+00,-3.66671892934163e+00
1.68655302538863e+03,-8.78898599248219e+00,-3.66172840727008e+00
1.69044093164315e+03,-8.79598778146961e+00,-3.65673070979309e+00
1.69433780044722e+03,-8.80297124070145e+00,-3.65172591455502e+00
1.69824365246163e+03,-8.80993636820852e+00,-3.64671409903858e+00
1.70215850839484e+03,-8.81688316241934e+00,-3.64169534056264e+00
1.70608238900301e+03,-8.82381162215807e+00,-3.63666971628022e+00
1.71001531509017e+03,-8.83072174664224e+00,-3.63163730317647e+00
1.71395730750831e+03,-8.83761353548092e+00,-3.62659817806682e+00
1.71790838715747e+03,-8.84448698867284e+00,-3.62155241759472e+00
1.72186857498589e+03,-8.85134210660378e+00,-3.61650009822985e+00
1.72583789199009e+03,-8.85817889004504e+00,-3.61144129626604e+00
1.72981635921499e+03,-8.86499734015103e+00,-3.60637608781948e+00
1.73380399775402e+03,-8.87179745845732e+00,-3.60130454882668e+00
1.73780082874926e+03,-8.87857924687846e+00,-3.59622675504291e+00
1.74180687339150e+03,-8.88534270770604e+00,-3.59114278203978e+00
1.74582215292039e+03,-8.89208784360636e+00,-3.58605270520391e+00
1.74984668862454e+03,-8.89881465761835e+00,-3.58095659973490e+00
1.75388050184164e+03,-8.90552315315156e+00,-3.57585454064363e+00
1.75792361395857e+03,-8.91221333398392e+00,-3.57074660275012e+00
1.76197604641151e+03,-8.91888520425999e+00,-3.56563286068247e+00
1.76603782068605e+03,-8.92553876848778e+00,-3.56051338887445e+00
1.77010895831730e+03,-8.93217403153803e+00,-3.55538826156426e+00
1.77418948089005e+03,-8.93879099864079e+00,-3.55025755279255e+00
1.77827941003880e+03,-8.94538967538406e+00,-3.54512133640087e+00
1.78237876744797e+03,-8.95197006771126e+00,-3.53997968602995e+00
1.78648757485193e+03,-8.95853218191912e+00,-3.53483267511834e+00
1.79060585403517e+03,-8.96507602465567e+00,-3.52968037690046e+00
1.79473362683241e+03,-8.97160160291773e+00,-3.52452286440531e+00
1.79887091512867e+03,-8.97810892404911e+00,-3.51936021045447e+00
1.80301774085945e+03,-8.98459799573798e+00,-3.51419248766125e+00
1.80717412601080e+03,-8.99106882601517e+00,-3.50901976842837e+00
1.81134009261948e+03,-8.99752142325159e+00,-3.50384212494737e+00
1.81551566277301e+03,-9.00395579615616e+00,-3.49865962919609e+00
1.81970085860986e+03,-9.01037195377370e+00,-3.49347235293834e+00
1.82389570231951e+03,-9.01676990548251e+00,-3.48828036772135e+00
1.82810021614262e+03,-9.02314966099244e+00,-3.48308374487534e+00
1.83231442237109e+03,-9.02951123034236e+00,-3.47788255551136e+00
1.83653834334822e+03,-9.03585462389815e+00,-3.47267687052043e+00
1.84077200146883e+03,-9.04217985235045e+00,-3.46746676057204e+00
1.84501541917935e+03,-9.04848692671249e+00,-3.46225229611260e+00
1.84926861897795e+03,-9.05477585831764e+00,-3.45703354736449e+00
1.85353162341468e+03,-9.06104665881758e+00,-3.45181058432450e+00
1.85780445509157e+03,-9.06729934017954e+00,-3.44658347676270e+00
1.86208713666274e+03,-9.07353391468459e+00,-3.44135229422122e+00
1.86637969083454e+03,-9.07975039492527e+00,-3.43611710601267e+00
1.87068214036567e+03,-9.08594879380283e+00,-3.43087798121964e+00
1.87499450806729e+03,-9.09212912452602e+00,-3.42563498869268e+00
1.87931681680314e+03,-9.09829140060790e+00,-3.42038819704992e+00
1.88364908948967e+03,-9.10443563586410e+00,-3.41513767467510e+00
1.88799134909616e+03,-9.11056184441065e+00,-3.40988348971734e+00
1.89234361864485e+03,-9.11667004066137e+00,-3.40462571008913e+00
1.89670592121102e+03,-9.12276023932572e+00,-3.39936440346622e+00
1.90107827992317e+03,-9.12883245540698e+00,-3.39409963728537e+00
1.90546071796312e+03,-9.13488670419971e+00,-3.38883147874454e+00
1.90985325856611e+03,-9.14092300128728e+00,-3.38355999480095e+00
1.91425592502095e+03,-9.14694136253999e+00,-3.37828525217038e+00
1.91866874067016e+03,-9.15294180411285e+00,-3.37300731732638e+00
1.92309172891003e+03,-9.15892434244318e+00,-3.36772625649902e+00
1.92752491319080e+03,-9.16488899424831e+00,-3.36244213567382e+00
1.93196831701679e+03,-9.17083577652353e+00,-3.35715502059151e+00
1.93642196394647e+03,-9.17676470653995e+00,-3.35186497674598e+00
1.94088587759264e+03,-9.18267580184191e+00,-3.34657206938459e+00
1.94536008162253e+03,-9.18856908024507e+00,-3.34127636350648e+00
1.94984459975791e+03,-9.19444455983398e+00,-3.33597792386196e+00
1.95433945577526e+03,-9.20030225896017e+00,-3.33067681495186e+00
1.95884467350585e+03,-9.20614219623951e+00,-3.32537310102623e+00
1.96336027683591e+03,-9.21196439055033e+00,-3.32006684608422e+00
1.96788628970671e+03,-9.21776886103102e+00,-3.31475811387260e+00
1.97242273611472e+03,-9.22355562707782e+00,-3.30944696788538e+00
1.97696964011172e+03,-9.22932470834282e+00,-3.30413347136304e+00
1.98152702580496e+03,-9.23507612473143e+00,-3.29881768729183e+00
1.98609491735723e+03,-9.24080989640038e+00,-3.29349967840291e+00
1.99067333898705e+03,-9.24652604375555e+00,-3.28817950717161e+00
1.99526231496874e+03,-9.25222458744957e+00,-3.28285723581707e+00
1.99986186963260e+03,-9.25790554837994e+00,-3.27753292630127e+00
2.00447202736502e+03,-9.26356894768642e+00,-3.27220664032862e+00
2.00909281260859e+03,-9.26921480674913e+00,-3.26687843934504e+00
2.01372424986225e+03,-9.27484314718646e+00,-3.26154838453770e+00
2.01836636368142e+03,-9.28045399085251e+00,-3.25621653683412e+00
2.02301917867813e+03,-9.28604735983522e+00,-3.25088295690201e+00
2.02768271952114e+03,-9.29162327645412e+00,-3.24554770514828e+00
2.03235701093608e+03,-9.29718176325824e+00,-3.24021084171857e+00
2.03704207770558e+03,-9.30272284302357e+00,-3.23487242649710e+00
2.04173794466939e+03,-9.30824653875145e+00,-3.22953251910583e+00
2.04644463672453e+03,-9.31375287366594e+00,-3.22419117890374e+00
2.05116217882542e+03,-9.31924187121212e+00,-3.21884846498731e+00
2.05589059598400e+03,-9.32471355505340e+00,-3.21350443618876e+00
2.06062991326986e+03,-9.33016794906979e+00,-3.20815915107675e+00
2.06538015581038e+03,-9.33560507735577e+00,-3.20281266795527e+00
2.07014134879090e+03,-9.34102496421778e+00,-3.19746504486352e+00
2.07491351745476e+03,-9.34642763417244e+00,-3.19211633957551e+00
2.07969668710355e+03,-9.35181311194440e+00,-3.18676660959945e+00
2.08449088309714e+03,-9.35718142246404e+00,-3.18141591217789e+00
2.08929613085389e+03,-9.36253259086550e+00,-3.17606430428676e+00
2.09411245585074e+03,-9.36786664248447e+00,-3.17071184263559e+00
2.09893988362338e+03,-9.37318360285631e+00,-3.16535858366674e+00
2.10377843976633e+03,-9.37848349771361e+00,-3.16000458355547e+00
2.10862814993314e+03,-9.38376635298443e+00,-3.15464989820969e+00
2.11348903983650e+03,-9.38903219478994e+00,-3.14929458326902e+00
2.11836113524835e+03,-9.39428104944271e+00,-3.14393869410567e+00
2.12324446200007e+03,-9.39951294344410e+00,-3.13858228582309e+00
2.12813904598256e+03,-9.40472790348267e+00,-3.13322541325639e+00
2.13304491314642e+03,-9.40992595643195e+00,-3.12786813097211e+00
2.13796208950208e+03,-9.41510712934834e+00,-3.12251049326788e+00
2.14289060111991e+03,-9.42027144946910e+00,-3.11715255417209e+00
2.14783047413038e+03,-9.42541894421041e+00,-3.11179436744402e+00
2.15278173472422e+03,-9.43054964116517e+00,-3.10643598657360e+00
2.15774440915251e+03,-9.43566356810090e+00,-3.10107746478130e+00
2.16271852372687e+03,-9.44076075295822e+00,-3.09571885501791e+00
2.16770410481954e+03,-9.44584122384809e+00,-3.09036020996439e+00
2.17270117886359e+03,-9.45090500905063e+00,-3.08500158203215e+00
2.17770977235300e+03,-9.45595213701220e+00,-3.07964302336231e+00
2.18272991184285e+03,-9.46098263634437e+00,-3.07428458582644e+00
2.18776162394940e+03,-9.46599653582098e+00,-3.06892632102588e+00
2.19280493535029e+03,-9.47099386437720e+00,-3.06356828029191e+00
2.19785987278467e+03,-9.47597465110647e+00,-3.05821051468580e+00
2.20292646305330e+03,-9.48093892525937e+00,-3.05285307499875e+00
2.20800473301874e+03,-9.48588671624129e+00,-3.04749601175174e+00
2.21309470960548e+03,-9.49081805361058e+00,-3.04213937519580e+00
2.21819641980006e+03,-9.49573296707648e+00,-3.03678321531200e+00
2.22330989065124e+03,-9.50063148649742e+00,-3.03142758181121e+00
2.22843514927014e+03,-9.50551364187893e+00,-3.02607252413436e+00
2.23357222283037e+03,-9.51037946337168e+00,-3.02071809145274e+00
2.23872113856818e+03,-9.51522898126978e+00,-3.01536433266750e+00
2.24388192378260e+03,-9.52006222600860e+00,-3.01001129641037e+00
2.24905460583562e+03,-9.52487922816305e+00,-3.00465903104323e+00
2.25423921215227e+03,-9.52968001844578e+00,-2.99930758465850e+00
2.25943577022081e+03,-9.53446462770508e+00,-2.99395700507922e+00
2.26464430759290e+03,-9.53923308692313e+00,-2.98860733985934e+00
2.26986485188366e+03,-9.54398542721408e+00,-2.98325863628361e+00
2.27509743077191e+03,-9.54872167982235e+00,-2.97791094136760e+00
2.28034207200025e+03,-9.55344187612051e+00,-2.97256430185856e+00
2.28559880337526e+03,-9.55814604760785e+00,-2.96721876423474e+00
2.29086765276761e+03,-9.56283422590799e+00,-2.96187437470638e+00
2.29614864811220e+03,-9.56750644276774e+00,-2.95653117921516e+00
2.30144181740834e+03,-9.57216273005449e+00,-2.95118922343493e+00
2.30674718871990e+03,-9.57680311975523e+00,-2.94584855277193e+00
2.31206479017543e+03,-9.58142764397414e+00,-2.94050921236470e+00
2.31739464996831e+03,-9.58603633493106e+00,-2.93517124708459e+00
2.32273679635694e+03,-9.59062922495967e+00,-2.92983470153600e+00
2.32809125766484e+03,-9.59520634650587e+00,-2.92449962005654e+00
2.33345806228083e+03,-9.59976773212573e+00,-2.91916604671722e+00
2.33883723865918e+03,-9.60431341448385e+00,-2.91383402532313e+00
2.34422881531975e+03,-9.60884342635182e+00,-2.90850359941322e+00
2.34963282084814e+03,-9.61335780060604e+00,-2.90317481226121e+00
2.35504928389584e+03,-9.61785657022660e+00,-2.89784770687524e+00
2.36047823318040e+03,-9.62233976829508e+00,-2.89252232599867e+00
2.36591969748558e+03,-9.62680742799279e+00,-2.88719871211041e+00
2.37137370566148e+03,-9.63125958259959e+00,-2.88187690742487e+00
2.37684028662470e+03,-9.63569626549181e+00,-2.87655695389273e+00
2.38231946935851e+03,-9.64011751014043e+00,-2.87123889320102e+00
2.38781128291300e+03,-9.64452335010991e+00,-2.86592276677393e+00
2.39331575640521e+03,-9.64891381905606e+00,-2.86060861577265e+00
2.39883291901931e+03,-9.65328895072447e+00,-2.85529648109591e+00
2.40436280000676e+03,-9.65764877894917e+00,-2.84998640338084e+00
2.40990542868642e+03,-9.66199333765066e+00,-2.84467842300263e+00
2.41546083444476e+03,-9.66632266083448e+00,-2.83937258007557e+00
2.42102904673600e+03,-9.67063678258929e+00,-2.83406891445312e+00
2.42661009508224e+03,-9.67493573708569e+00,-2.82876746572851e+00
2.43220400907364e+03,-9.67921955857446e+00,-2.82346827323510e+00
2.43781081836857e+03,-9.68348828138468e+00,-2.81817137604710e+00
2.44343055269379e+03,-9.68774193992251e+00,-2.81287681297951e+00
2.44906324184456e+03,-9.69198056866949e+00,-2.80758462258886e+00
2.45470891568485e+03,-9.69620420218115e+00,-2.80229484317392e+00
2.46036760414744e+03,-9.70041287508486e+00,-2.79700751277604e+00
2.46603933723416e+03,-9.70460662207914e+00,-2.79172266917906e+00
2.47172414501595e+03,-9.70878547793151e+00,-2.78644034991086e+00
2.47742205763310e+03,-9.71294947747701e+00,-2.78116059224317e+00
2.48313310529538e+03,-9.71709865561718e+00,-2.77588343319210e+00
2.48885731828220e+03,-9.72123304731775e+00,-2.77060890951888e+00
2.49459472694277e+03,-9.72535268760789e+00,-2.76533705773029e+00
2.50034536169624e+03,-9.72945761157846e+00,-2.76006791407916e+00
2.50610925303193e+03,-9.73354785438008e+00,-2.75480151456521e+00
2.51188643150939e+03,-9.73762345122251e+00,-2.74953789493505e+00
2.51767692775867e+03,-9.74168443737253e+00,-2.74427709068312e+00
2.52348077248038e+03,-9.74573084815257e+00,-2.73901913705239e+00
2.52929799644595e+03,-9.74976271893977e+00,-2.73376406903415e+00
2.53512863049772e+03,-9.75378008516383e+00,-2.72851192136974e+00
2.54097270554911e+03,-9.75778298230601e+00,-2.72326272855020e+00
2.54683025258485e+03,-9.76177144589754e+00,-2.71801652481739e+00
2.55270130266105e+03,-9.76574551151866e+00,-2.71277334416412e+00
2.55858588690545e+03,-9.76970521479650e+00,-2.70753322033540e+00
2.56448403651752e+03,-9.77365059140411e+00,-2.70229618682792e+00
2.57039578276867e+03,-9.77758167705917e+00,-2.69706227689234e+00
2.57632115700238e+03,-9.78149850752236e+00,-2.69183152353248e+00
2.58226019063440e+03,-9.78540111859616e+00,-2.68660395950629e+00
2.58821291515290e+03,-9.78928954612354e+00,-2.68137961732685e+00
2.59417936211862e+03,-9.79316382598635e+00,-2.67615852926283e+00
2.60015956316507e+03,-9.79702399410442e+00,-2.67094072733868e+00
2.60615354999870e+03,-9.80087008643378e+00,-2.66572624333626e+00
2.61216135439901e+03,-9.80470213896565e+00,-2.66051510879427e+00
2.61818300821879e+03,-9.80852018772507e+00,-2.65530735501011e+00
2.62421854338424e+03,-9.81232426876964e+00,-2.65010301303954e+00
2.63026799189518e+03,-9.81611441818800e+00,-2.64490211369798e+00
2.63633138582518e+03,-9.81989067209890e+00,-2.63970468756083e+00
2.64240875732175e+03,-9.82365306664964e+00,-2.63451076496440e+00
2.64850013860650e+03,-9.82740163801514e+00,-2.62932037600648e+00
2.65460556197534e+03,-9.83113642239612e+00,-2.62413355054689e+00
2.66072505979861e+03,-9.83485745601864e+00,-2.61895031820839e+00
2.66685866452128e+03,-9.83856477513223e+00,-2.61377070837726e+00
2.67300640866311e+03,-9.84225841600895e+00,-2.60859475020398e+00
2.67916832481883e+03,-9.84593841494214e+00,-2.60342247260395e+00
2.68534444565830e+03,-9.84960480824518e+00,-2.59825390425832e+00
2.69153480392671e+03,-9.85325763225028e+00,-2.59308907361464e+00
2.69773943244471e+03,-9.85689692330748e+00,-2.58792800888711e+00
2.70395836410864e+03,-9.86052271778313e+00,-2.58277073805838e+00
2.71019163189064e+03,-9.86413505205917e+00,-2.57761728887899e+00
2.71643926883887e+03,-9.86773396253145e+00,-2.57246768886906e+00
2.72270130807770e+03,-9.87131948560898e+00,-2.56732196531868e+00
2.72897778280783e+03,-9.87489165771280e+00,-2.56218014528838e+00
2.73526872630650e+03,-9.87845051527462e+00,-2.55704225561031e+00
2.74157417192767e+03,-9.88199609473556e+00,-2.55190832288899e+00
2.74789415310219e+03,-9.88552843254571e+00,-2.54677837350124e+00
2.75422870333795e+03,-9.88904756516228e+00,-2.54165243359822e+00
2.76057785622013e+03,-9.89255352904886e+00,-2.53653052910513e+00
2.76694164541130e+03,-9.89604636067445e+00,-2.53141268572240e+00
2.77332010465163e+03,-9.89952609651204e+00,-2.52629892892651e+00
2.77971326775907e+03,-9.90299277303779e+00,-2.52118928397037e+00
2.78612116862956e+03,-9.90644642672992e+00,-2.51608377588463e+00
2.79254384123712e+03,-9.90988709406769e+00,-2.51098242947776e+00
2.79898131963415e+03,-9.91331481153017e+00,-2.50588526933782e+00
2.80543363795150e+03,-9.91672961559545e+00,-2.50079231983194e+00
2.81190083039872e+03,-9.92013154273964e+00,-2.49570360510790e+00
2.81838293126424e+03,-9.92352062943538e+00,-2.49061914909543e+00
2.82487997491549e+03,-9.92689691215155e+00,-2.48553897550568e+00
2.83139199579916e+03,-9.93026042735185e+00,-2.48046310783250e+00
2.83791902844134e+03,-9.93361121149353e+00,-2.47539156935404e+00
2.84446110744770e+03,-9.93694930102715e+00,-2.47032438313258e+00
2.85101826750369e+03,-9.94027473239499e+00,-2.46526157201535e+00
2.85759054337473e+03,-9.94358754203024e+00,-2.46020315863602e+00
2.86417796990636e+03,-9.94688776635644e+00,-2.45514916541451e+00
2.87078058202447e+03,-9.95017544178581e+00,-2.45009961455899e+00
2.87739841473545e+03,-9.95345060471893e+00,-2.44505452806548e+00
2.88403150312638e+03,-9.95671329154350e+00,-2.44001392771934e+00
2.89067988236525e+03,-9.95996353863342e+00,-2.43497783509601e+00
2.89734358770110e+03,-9.96320138234809e+00,-2.42994627156180e+00
2.90402265446422e+03,-9.96642685903134e+00,-2.42491925827406e+00
2.91071711806638e+03,-9.96964000501042e+00,-2.41989681618316e+00
2.91742701400094e+03,-9.97284085659548e+00,-2.41487896603260e+00
2.92415237784311e+03,-9.97602945007818e+00,-2.40986572835922e+00
2.93089324525009e+03,-9.97920582173151e+00,-2.40485712349549e+00
2.93764965196130e+03,-9.98237000780808e+00,-2.39985317156916e+00
2.94442163379853e+03,-9.98552204453996e+00,-2.39485389250433e+00
2.95120922666616e+03,-9.98866196813749e+00,-2.38985930602245e+00
2.95801246655131e+03,-9.99178981478847e+00,-2.38486943164296e+00
2.96483138952411e+03,-9.99490562065755e+00,-2.37988428868426e+00
2.97166603173779e+03,-9.99800942188501e+00,-2.37490389626452e+00
2.97851642942896e+03,-1.00011012545864e+01,-2.36992827330230e+00
2.98538261891773e+03,-1.00041811548514e+01,-2.36495743851741e+00
2.99226463660795e+03,-1.00072491587431e+01,-2.35999141043184e+00
2.99916251898742e+03,-1.00103053022973e+01,-2.35503020737078e+00
3.00607630262799e+03,-1.00133496215216e+01,-2.35007384746311e+00
3.01300602418588e+03,-1.00163821523946e+01,-2.34512234864206e+00
3.01995172040178e+03,-1.00194029308656e+01,-2.34017572864660e+00
3.02691342810107e+03,-1.00224119928529e+01,-2.33523400502175e+00
3.03389118419403e+03,-1.00254093742440e+01,-2.33029719511991e+00
3.04088502567604e+03,-1.00283951108944e+01,-2.32536531610110e+00
3.04789498962774e+03,-1.00313692386266e+01,-2.32043838493418e+00
3.05492111321527e+03,-1.00343317932304e+01,-2.31551641839760e+00
3.06196343369043e+03,-1.00372828104606e+01,-2.31059943308005e+00
3.06902198839091e+03,-1.00402223260378e+01,-2.30568744538176e+00
3.07609681474046e+03,-1.00431503756468e+01,-2.30078047151459e+00
3.08318795024911e+03,-1.00460669949360e+01,-2.29587852750336e+00
3.09029543251334e+03,-1.00489722195173e+01,-2.29098162918684e+00
3.09741929921633e+03,-1.00518660849644e+01,-2.28608979221811e+00
3.10455958812811e+03,-1.00547486268133e+01,-2.28120303206553e+00
3.11171633710577e+03,-1.00576198805604e+01,-2.27632136401387e+00
3.11888958409369e+03,-1.00604798816630e+01,-2.27144480316483e+00
3.12607936712371e+03,-1.00633286655377e+01,-2.26657336443769e+00
3.13328572431534e+03,-1.00661662675604e+01,-2.26170706257054e+00
3.14050869387597e+03,-1.00689927230653e+01,-2.25684591212123e+00
3.14774831410106e+03,-1.00718080673445e+01,-2.25198992746740e+00
3.15500462337437e+03,-1.00746123356471e+01,-2.24713912280813e+00
3.16227766016813e+03,-1.00774055631787e+01,-2.24229351216454e+00
3.16956746304324e+03,-1.00801877851011e+01,-2.23745310938021e+00
3.17687407064952e+03,-1.00829590365311e+01,-2.23261792812289e+00
3.18419752172587e+03,-1.00857193525405e+01,-2.22778798188411e+00
3.19153785510051e+03,-1.00884687681549e+01,-2.22296328398099e+00
3.19889510969114e+03,-1.00912073183536e+01,-2.21814384755682e+00
3.20626932450521e+03,-1.00939350380691e+01,-2.21332968558166e+00
3.21366053864006e+03,-1.00966519621857e+01,-2.20852081085355e+00
3.22106879128318e+03,-1.00993581255402e+01,-2.20371723599833e+00
3.22849412171238e+03,-1.01020535629202e+01,-2.19891897347219e+00
3.23593656929602e+03,-1.01047383090641e+01,-2.19412603556116e+00
3.24339617349323e+03,-1.01074123986605e+01,-2.18933843438204e+00
3.25087297385408e+03,-1.01100758663477e+01,-2.18455618188357e+00
3.25836701001983e+03,-1.01127287467132e+01,-2.17977928984757e+00
3.26587832172309e+03,-1.01153710742926e+01,-2.17500776988878e+00
3.27340694878812e+03,-1.01180028835702e+01,-2.17024163345638e+00
3.28095293113093e+03,-1.01206242089773e+01,-2.16548089183503e+00
3.28851630875957e+03,-1.01232350848925e+01,-2.16072555614481e+00
3.29609712177431e+03,-1.01258355456410e+01,-2.15597563734294e+00
3.30369541036788e+03,-1.01284256254938e+01,-2.15123114622394e+00
3.31131121482564e+03,-1.01310053586677e+01,-2.14649209342087e+00
3.31894457552584e+03,-1.01335747793244e+01,-2.14175848940578e+00
3.32659553293978e+03,-1.01361339215703e+01,-2.13703034449088e+00
3.33426412763208e+03,-1.01386828194560e+01,-2.13230766882915e+00
3.34195040026087e+03,-1.01412215069756e+01,-2.12759047241538e+00
3.34965439157801e+03,-1.01437500180667e+01,-2.12287876508625e+00
3.35737614242927e+03,-1.01462683866091e+01,-2.11817255652208e+00
3.36511569375463e+03,-1.01487766464257e+01,-2.11347185624721e+00
3.37287308658841e+03,-1.01512748312807e+01,-2.10877667363073e+00
3.38064836205954e+03,-1.01537629748800e+01,-2.10408701788726e+00
3.38844156139175e+03,-1.01562411108706e+01,-2.09940289807819e+00
3.39625272590381e+03,-1.01587092728399e+01,-2.09472432311154e+00
3.40408189700973e+03,-1.01611674943155e+01,-2.09005130174403e+00
3.41192911621901e+03,-1.01636158087652e+01,-2.08538384258088e+00
3.41979442513681e+03,-1.01660542495955e+01,-2.08072195407687e+00
3.42767786546422e+03,-1.01684828501526e+01,-2.07606564453753e+00
3.43557947899847e+03,-1.01709016437209e+01,-2.07141492211926e+00
3.44349930763310e+03,-1.01733106635230e+01,-2.06676979483057e+00
3.45143739335828e+03,-1.01757099427196e+01,-2.06213027053270e+00
3.45939377826094e+03,-1.01780995144085e+01,-2.05749635694066e+00
3.46736850452503e+03,-1.01804794116249e+01,-2.05286806162380e+00
3.47536161443177e+03,-1.01828496673407e+01,-2.04824539200637e+00
3.48337315035983e+03,-1.01852103144640e+01,-2.04362835536895e+00
3.49140315478557e+03,-1.01875613858391e+01,-2.03901695884840e+00
3.49945167028329e+03,-1.01899029142458e+01,-2.03441120943928e+00
3.50751873952539e+03,-1.01922349323995e+01,-2.02981111399466e+00
3.51560440528269e+03,-1.01945574729504e+01,-2.02521667922610e+00
3.52370871042458e+03,-1.01968705684834e+01,-2.02062791170549e+00
3.53183169791928e+03,-1.01991742515177e+01,-2.01604481786533e+00
3.53997341083405e+03,-1.02014685545067e+01,-2.01146740399882e+00
3.54813389233546e+03,-1.02037535098373e+01,-2.00689567626215e+00
3.55631318568956e+03,-1.02060291498300e+01,-2.00232964067393e+00
3.56451133426215e+03,-1.02082955067382e+01,-1.99776930311642e+00
3.57272838151899e+03,-1.02105526127482e+01,-1.99321466933665e+00
3.58096437102606e+03,-1.02128004999789e+01,-1.98866574494628e+00
3.58921934644975e+03,-1.02150392004811e+01,-1.98412253542372e+00
3.59749335155713e+03,-1.02172687462380e+01,-1.97958504611322e+00
3.60578643021613e+03,-1.02194891691641e+01,-1.97505328222682e+00
3.61409862639583e+03,-1.02217005011053e+01,-1.97052724884537e+00
3.62242998416669e+03,-1.02239027738387e+01,-1.96600695091758e+00
3.63078054770071e+03,-1.02260960190723e+01,-1.96149239326287e+00
3.63915036127177e+03,-1.02282802684444e+01,-1.95698358057047e+00
3.64753946925577e+03,-1.02304555535239e+01,-1.95248051740135e+00
3.65594791613094e+03,-1.02326219058098e+01,-1.94798320818796e+00
3.66437574647803e+03,-1.02347793567307e+01,-1.94349165723560e+00
3.67282300498054e+03,-1.02369279376450e+01,-1.93900586872319e+00
3.68128973642501e+03,-1.02390676798402e+01,-1.93452584670357e+00
3.68977598570120e+03,-1.02411986145331e+01,-1.93005159510475e+00
3.69828179780235e+03,-1.02433207728695e+01,-1.92558311772998e+00
3.70680721782545e+03,-1.02454341859236e+01,-1.92112041825942e+00
3.71535229097141e+03,-1.02475388846983e+01,-1.91666350024954e+00
3.72391706254537e+03,-1.02496349001244e+01,-1.91221236713559e+00
3.73250157795689e+03,-1.02517222630611e+01,-1.90776702223076e+00
3.74110588272022e+03,-1.02538010042952e+01,-1.90332746872738e+00
3.74973002245452e+03,-1.02558711545412e+01,-1.89889370969858e+00
3.75837404288413e+03,-1.02579327444409e+01,-1.89446574809731e+00
3.76703798983877e+03,-1.02599858045634e+01,-1.89004358675804e+00
3.77572190925384e+03,-1.02620303654050e+01,-1.88562722839829e+00
3.78442584717061e+03,-1.02640664573885e+01,-1.88121667561707e+00
3.79314984973650e+03,-1.02660941108638e+01,-1.87681193089775e+00
3.80189396320529e+03,-1.02681133561068e+01,-1.87241299660813e+00
3.81065823393741e+03,-1.02701242233203e+01,-1.86801987500059e+00
3.81944270840014e+03,-1.02721267426327e+01,-1.86363256821304e+00
3.82824743316790e+03,-1.02741209440988e+01,-1.85925107827022e+00
3.83707245492246e+03,-1.02761068576990e+01,-1.85487540708326e+00
3.84591782045321e+03,-1.02780845133396e+01,-1.85050555645200e+00
3.85478357665739e+03,-1.02800539408522e+01,-1.84614152806380e+00
3.86366977054036e+03,-1.02820151699938e+01,-1.84178332349553e+00
3.87257644921584e+03,-1.02839682304467e+01,-1.83743094421392e+00
3.88150365990615e+03,-1.02859131518184e+01,-1.83308439157640e+00
3.89045144994248e+03,-1.02878499636412e+01,-1.82874366683100e+00
